periodicity,periodicity_label.value,seasonadj,seasonadj_label.value,geo_level,geo_level_label.value,geography,geography_label.value,ind_level,industry,industry_label.value,ownercode,ownercode_label.value,sex,sex_label.value,agegrp,agegrp_label.value,race,race_label.value,ethnicity,ethnicity_label.value,education,education_label.value,firmage,firmage_label.value,firmsize,firmsize_label.value,year,quarter,Emp,sEmp,version
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846180,"Tupelo, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,2375,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846180,"Tupelo, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,382,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846180,"Tupelo, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,609,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846180,"Tupelo, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,573,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846180,"Tupelo, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,296,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,3,15858,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,3,2251,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,3,4366,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,3,4529,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,3,2398,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,3,411,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,3,52,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,3,91,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,3,105,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,3,66,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,3,567,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,3,79,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,3,126,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,136,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,83,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,354,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,44,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,86,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,100,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2846980,"Vicksburg, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,76,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,3,4484,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,3,634,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,3,1248,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,3,1220,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,3,691,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,3,160,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,3,20,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,3,31,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,3,30,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,3,18,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,3,122,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,3,19,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,3,33,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,31,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,17,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,43,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,7,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,13,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,11,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2848500,"West Point, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,9,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,0,All Firm Ages,0,All Firm Sizes,2017,3,116646,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,0,All Firm Ages,0,All Firm Sizes,2017,3,17385,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",0,All Firm Ages,0,All Firm Sizes,2017,3,34000,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,0,All Firm Ages,0,All Firm Sizes,2017,3,32196,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,0,All Firm Ages,0,All Firm Sizes,2017,3,16457,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,1,0-1 Years,0,All Firm Sizes,2017,3,2717,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,1,0-1 Years,0,All Firm Sizes,2017,3,386,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",1,0-1 Years,0,All Firm Sizes,2017,3,696,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,1,0-1 Years,0,All Firm Sizes,2017,3,707,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,1,0-1 Years,0,All Firm Sizes,2017,3,430,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,2,2-3 Years,0,All Firm Sizes,2017,3,3911,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,2,2-3 Years,0,All Firm Sizes,2017,3,607,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",2,2-3 Years,0,All Firm Sizes,2017,3,1046,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,2,2-3 Years,0,All Firm Sizes,2017,3,948,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,2,2-3 Years,0,All Firm Sizes,2017,3,517,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E0,All Education Categories,3,4-5 Years,0,All Firm Sizes,2017,3,3224,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E1,Less than high school,3,4-5 Years,0,All Firm Sizes,2017,3,543,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E2,"High school or equivalent, no college",3,4-5 Years,0,All Firm Sizes,2017,3,868,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E3,Some college or Associate degree,3,4-5 Years,0,All Firm Sizes,2017,3,803,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
Q,Quarterly data,U,Not seasonally adjusted,M,Metropolitan/Micropolitan (state part),2899999,"Nonmetropolitan, nonmicropolitan, MS",A,00,All NAICS Sectors,A05,All Private,0,All Sexes,A00,All Ages (14-99),A0,All Races,A0,All Ethnicities,E4,Bachelor's degree or advanced degree,3,4-5 Years,0,All Firm Sizes,2017,3,469,1,QWI_FA MS 28 2003:3-2018:1 V4.10.0 R2023Q4 qwipu_ms_20231108_0708
